channel_id,channel_name,message_id,date,text,views,forwards,reactions,has_media,reply_to
trading_001k,a01k.traders,2895,2025-05-19 14:04:17+00:00,"**Good news для участников Lobby нашего Intraday Community** ❤️

Мы с командой решили провести открытый стрим, пообщаться с вами и просто продуктивно провести вечер:

__✅____Разберём прошлую неделю и что торговали
____✅____Обсудим ожидания в трейдинге: как выработать спокойствие и дождаться своей ТВХ
____✅____Вместе посмотрим рынок__

А в конце поговорим о рынке и ответим на ваши вопросы 🤝

Так что если вы состоите в Lobby Intraday - то** сегодня, в** **18:00 по Киеву** всех будем ждать!

**__P.S: А еще, среди присутствующих на стриме разыграем крутой бонус от нас__ ****🙂****🙂**",4093,0,13,False,
trading_001k,a01k.traders,2891,2025-05-19 11:22:52+00:00,"**Разбор EUR/USD** 📝

Дали выход с проторговки, так что волатильность сейчас неплохая и есть возможности для монетизации.

➡️**Weekly ТФ:**

Неделя закрылась уверенным отторжением после перекрытия FVG и теста уровня 0.5 волны. Потенциальным таргетом может выступать недельный Rejection Block, расположенный выше.

➡️**D1:**

На дневке сформировалось уверенное поглощение и признаки агрессивных лонгов. Первый таргет — дневной фрактал — уже взят.

➡️**H4:**

Четкая девиация от нижней границы торгового диапазона с опорной зоной в виде гэпа. Уже достигнут первый таргет — снятие внутренней и внешней ликвидности боковика, который ранее рассматривал в Intraday. Ожидаем движениt к недельной зоне.

**Рынок FX  сейчас показывает хорошую волатильность, поэтому полный фокус и продолжаем активную работу** 📈",3931,3,17,True,
trading_001k,a01k.traders,2890,2025-05-19 08:03:19+00:00,"**GM traders **📊

Понедельник по традиции красный — BTC ночью был в 2% от ATH, но пока сил выйти выше не хватает.

Вероятнее всего, нужно будет дождаться проторговки и возможного теста 99k — тогда ситуация станет более определённой. Пока на графике нет понятных структур для работы.

**Утренняя сессия в целом не радует активностью — по многим альтам идёт стекание без особых объёмов.**
**__
__**Так что со входами сейчас аккуратнее — пока преобладают запильные движения.
**__
Сейчас лучше просто дождаться активности и следить за скринерами. Всем продуктивной недели! __**💀",4266,5,11,True,
trading_001k,a01k.traders,2889,2025-05-16 12:41:05+00:00,"**Частая дилемма, с которой сталкиваются трейдеры — использовать ли безубыток в своей торговле?** 0️⃣

Если взглянуть на это с точки зрения математики, то получается что вы рискуете определённым процентом от депозита, чтобы в итоге заработать 0%.

__Часто говорят, что безубыток — игрушка в руках дьявола. Но при грамотном использовании и чётких правилах в рамках торговой системы он вполне может быть оправдан.__

Если же вы ставите безубыток интуитивно — из-за эмоций, страха или спешки — это, как правило, ведёт к минусам.

**Почему так происходит? Причин может быть несколько:**

__🟠____Нет уверенности в своей торговой стратегии.
____🟠____Недостаточный практический опыт.
____🟠____Давление из-за финансового положения или текущего состояния счёта — стремление «спасти хоть что-то».
____🟠____Эмоциональность и нежелание признавать ошибки.__

**Если вы узнали себя хотя бы в одном из этих пунктов — приостановите торговлю и сначала поработайте над этими аспектами.** 📝

**Как у вас должен быть план действий:**

🗳️Разработайте чёткую торговую стратегию, протестированную на истории. Обязательно пропишите правила, при которых выход в б/у будет оправдан.

🗳️Не бойтесь ошибок. Важно не то, что вы ошиблись, а как вы на это реагируете и какие делаете выводы.

🗳️В трейдинге, как и в любом бизнесе, бывают расходы и убытки. Вы либо научитесь с ними работать — либо рынок заберёт ваш депозит.

**Примеры правил для грамотного использования безубытка:**

**Перенос через ночь.** Если позиция остаётся открытой на ночь, можно перевести стоп в 0, чтобы спокойно отдохнуть, не переживая за результат.

**После достижения определенного процента прибыли. **Лучше всего ставить безубыток только после достижения хотя бы +2R (двойного риска) от точки входа.

**После ретеста входа. **Если цена вернулась к вашему уровню входа, протестировала его и дала реакцию в сторону тейка - только тогда можете переносить в безубыток. В противном случае вы рискуете быть выбитыми по БУ перед тем, как цена пойдёт к цели.

**Стоп или тейк. **Отличный вариант, особенно для новичков. Здесь вы заранее принимаете убыток или фиксируете прибыль, не вмешиваясь в процесс и следуя строго по винрейту.

**__А вы используете безубыток в своей торговле — или придерживаетесь подхода «стоп или тейк»?__**",4492,27,24,True,
trading_001k,a01k.traders,2888,2025-05-16 09:35:32+00:00,"**Пока рынок стоит на месте, предлагаем сосредоточится на полезностях** 😳

__Готовим для вас на сегодня интересный пост - в скором времени опубликуем.__

А еще, кто интересуется пропами и пропустил наш вчерашний стрим, то обе части остались в записи, рекомендуем глянуть 👀

➡️[Отличия проп торговли от работы на личном счету. Part 1](https://youtube.com/live/6d-cHsITG_c?feature=share)
➡️[Отличия проп торговли от работы на личном счету. Part 2](https://www.youtube.com/watch?v=Kydn8rmNwJI)",3741,10,12,False,
trading_001k,a01k.traders,2882,2025-05-15 17:47:38+00:00,"**FX направление **[**Intraday**](https://t.me/a01k_traders_bot/app)** - поделимся результатами комьюнити ****❤️**

Буквально пару слов о том, как устроена работа данной ветки:

🟠Ежедневные пре-маркет разборы рынка
🟠Совместная отработка торговых идей с участниками
🟠Бектесты и ревью сделок
🟠Работа в войсе
🟠Актуальные идеи от менторов и участников в рабочем чате

__P.S: а на скринах - часть сделок наших ребят__",4006,3,11,True,
trading_001k,a01k.traders,2881,2025-05-15 15:53:35+00:00,"**Через 5 минут начинаем, присоединяйтесь на стрим** 💀

https://youtube.com/live/Kydn8rmNwJI?feature=share",3790,3,5,True,2880.0
trading_001k,a01k.traders,2880,2025-05-15 13:11:45+00:00,"На прошлом **Intraday Live** мы с вами обсуждали работу с пропами, а также сравнивали их с торговлей на личном счету.

Многое рассказать не успели и обещали вам, что в следующий раз мы продолжим эту тему 🤝

📢 **Поэтому сегодня, в 19:00, проведем вторую часть стрима, где расскажем о:**

__🟠____Формуле, из-за которой сливают проп большинство трейдеров
____🟠____Реальная статистика проп трейдеров
____🟠____«Подводные камни» - не самые очевидные правила торговли
____🟠____«А book» стратегия - переход на реальный капитал
____🟠____Scaling Plan и преимущество стабильного сотрудничества__

А также поделимся разными инсайтами и ответим на вопросы чата.

Всех ждем сегодня на [стриме](https://youtube.com/@a01k.traders?si=GTRn4Ak1ysoyqPTs) - будет очень интересно 🔥",4153,5,8,False,
trading_001k,a01k.traders,2879,2025-05-15 12:04:46+00:00,"**Ждем волатильность через 25 мин **🆘

Сегодня у нас целый ряд новостей:

__🟠____ PPI m/m в 15:30 по Киеву
____🟠____ Retail Sales m/m в 15:30 по Киеву
____🟠____ Unemployment Claims в 15:30 по Киеву__
🟠__Fed Chair Powell Speaks в 15:40 по Киеву__

В таких ситуациях, когда выходят разные данные часто видим ""вертолеты"", поэтому будьте готовы.",4662,22,34,True,
trading_001k,a01k.traders,2878,2025-05-15 07:59:16+00:00,"**Доброе утро** 🫡

День начинаем с отката по BTC и не слишком активного рынка.

Пошла коррекция по альтам, которые недавно пампились - на данный момент интересна работа с ними по тренду.

В watch list: **MOODENG, PNUT, KAITO** + хорошая активность на [**WAVES**](https://www.tradingview.com/x/fgG1F5JV/) - стоит следить, возможно разовьет движение 🔫

А еще, с утра был листинг **NXPC** на Bybit и Binance - так что 1️⃣ актив для работы отмечаем.",4746,4,12,False,
trading_001k,a01k.traders,2877,2025-05-14 13:29:33+00:00,"**С -9% до +10%** **на пропе:** **как выйти из просадки — разбираем личный кейс нашего трейдера** 📝

— Начну с причин, по которым возникла просадка. Этот аккаунт я использовал в период тестирования новой торговой системы: сократил количество критериев для входа, уменьшил число сделок, чем повысил винрейт. 

— Какое-то время я совмещал старую и новую системы. В результате — на графике видно фазу консолидации и просадки. Луз-стрики обеих стратегий начали накладываться друг на друга, что привело к закономерному снижению.

В итоге я принял решение полностью перейти на новую стратегию и придерживаться только её. Это случилось, когда просадка достигла -9% (а при -10% счёт блокируется). Именно с этой точки и начался постепенный рост — вплоть до +10%.

**Как удалось выйти из минуса?**

В первую очередь — за счёт снижения риска. Это позволило сохранить запас сделок и по мере восстановления аккуратно увеличивать риск. Пример:

🟢стартовый риск — 0.25% на сделку;
🟢после накопления прибыли и создания буфера — увеличение до 0.5%;
🟢затем — до 1%.

Но важно понимать, когда именно увеличивать риск. Математически, после прибыльной сделки вероятность убытка возрастает (и наоборот). Например: если подряд сработали два тейка, вероятность стопа в следующей сделке возрастает. Поэтому риск лучше повышать не после вин-стрика, а после небольшой серии убытков, и только при наличии качественной, высоковероятной точки входа.

**Пример:**

🟢+1%, +1%, -0.5%, -0.5% → повышение риска → +2%.

Вы заранее создаёте буфер прибыли, затем — серия убытков. Но, благодаря запасу прибыли — вы всё ещё в плюсе. Если на этом этапе появляется уверенный сетап — увеличиваете риск и берёте профит. **Главное — не повышать риск на эмоциях, будь то эйфория после тейков или раздражение после стопа.
**
**Ещё один важный момент — диверсификация аккаунтов.

**Нельзя эмоционально привязываться к одному счёту. У меня было ещё 3–4 активных аккаунта, поэтому я не испытывал давления: даже если бы этот счёт ""отлетел"", это не стало бы критичным. Такой подход даёт психологическую устойчивость и позволяет действовать хладнокровно.

✅ **Резюмируем:
**
__1. Не зацикливайтесь на одном аккаунте. Торгуйте спокойно, строго по системе. В идеале иметь в запасе несколько рабочих счетов: лучше взять три аккаунта по 50.000, чем один на 200.000__

__2. Соберите статистику. Знайте свой средний винрейт, вин-стрик и луз-стрик. Это поможет избежать эмоциональных решений.__

__3. Повышайте риск постепенно. Лучше — после серии убыточных сделок, при наличии прибыльного буфера и качественного сетапа.__
**
Ждем ваших реакций если было полезно** ❤️",4673,29,51,True,
trading_001k,a01k.traders,2874,2025-05-14 09:27:39+00:00,"**Конец тренда по MOODENG?** 👀

Дали хорошую реакцию после закола хая, вполне вероятно что продолжим падение. 

Добавляйте в watch list, скорее всего увидим еще неплохие ТВХ.",4917,4,20,True,
trading_001k,a01k.traders,2872,2025-05-13 16:03:01+00:00,"**Ждут ли ATH по битку наши трейдеры и почему?**

😎 **Nick: **

__- Не совсем уверен насчет Ath, но вполне вероятно, что мы можем к нему приблизиться

- В целом жду ещё накопления, формирование сетапа и можно будет работать. Самое главное остаться выше 100к или заколоть их. Сейчас нужно дать больше времени, чтобы цена на торговалась__

**💀**** Kozyckiy: **

__- Я люблю смелые и четкие прогнозы, так что в ближайшие полторы недели думаю можем увидеть новый All Time High. __

**- Почему? **

__- Почти на всех ТФ имеем достаточно позитивную картину, плюс вчера дали фейк на новости о Штатах и Китае, сняли ликвидности ниже и в целом открыть путь дальше. В скором времени ждал бы 110k по битку.__

😤 **Kassup:**

__- Я ожидаю обновления исторического максимума уже в течение этого месяца.

__- __**Почему именно сейчас?**

- На большинстве таймфреймов сохраняется устойчивый бычий тренд, новостной фон в последнее время давит в лонги. 

- Сняли стопы и теперь рынок выглядит готовым к новому штурму ATH.

- Уровень в районе 110k по BTC — вполне достижимая цель в краткосрочной перспективе.__

💻**Mabyz:**

__- В данный момент ожидаю проторговку до конца этой недели. Затем, думаю, будет закол, а после уже можем увидеть ускорение.

- Но это все при учёте, что новостной фон не спутает карты. Т.к. я не торгую свинг/инвест, а буду смотреть и работать по факту.
__
__P.S: открытых позиций по BTC у нашей команды пока нет, это лишь предположения наших трейдеров, которыми мы решили поделиться с вами 👀__",5127,12,23,False,
trading_001k,a01k.traders,2871,2025-05-13 07:22:47+00:00,"**GM** ☕️

После позитивных новостей по Китаю и США, биток таки дал небольшую [коррекцию](https://t.me/trading_001k/2869), которую вчера ждали.

И несмотря на спокойную утреннюю сессию, ближе к обеду можем увидеть активность — **в 15:30 по Киеву выходят данные по инфляции.** Будьте готовы 🧐

По сути мы уже вплотную подошли к ключевой зоне 105–107k, вынос дали, и есть вероятность, что вскоре можем увидеть движение к АТХ.

__В любом случае, работать будем если появится активность, но кинуть алерты стоит. __

На альтах также пока скучновато - ночью в Intraday торговали выходы по [**DEGEN**](https://www.tradingview.com/x/p57mu4IB/), сейчас же активность сохраняется, так что в watch list добавляем!

Кроме этого продолжаем следить за вчерашним** **[PI](https://www.tradingview.com/x/HgdhnUOb/) и работать со скринерами 💻",5206,8,18,False,
trading_001k,a01k.traders,2870,2025-05-12 12:55:29+00:00,"**PI **❤️

Выход на 20%, торговали его сегодня?",5009,3,16,True,2869.0
trading_001k,a01k.traders,2869,2025-05-12 10:51:41+00:00,"**Новую неделю начали с позитива и хорошей волатильности!**

Китай наконец пришли к промежуточному соглашению со Штатами, снизив пошлины до 10% и 30% соответственно 🤝

Конечно на цену это повлияло только в моменте, так как уже были заложены определенные ожидания на этот счет.

Но в целом, для нас эта новость выступает скорее ""позитивным фоном"", ведь волатильность в рынке и так неплохая. Но это может стать дополнительным триггером для будущих движений.

💀 **Также хочется выделить активность на утренней сессии** 
**
**__Сегодня много внимания уделяли **PI - фьюч **__[__OKX__](https://www.okx.com/ru/join/traders10)[__,__](https://www.okx.com/ru/join/traders10)__ обращайте внимание на эту монету, там идут достаточно ""чистые"" движения. Хороший актив для отработки локальных выходов.__
Сейчас основное внимание за скринерами, плюс не забывайте - в понедельник часто наблюдаем падение рынка, так что не жадничайте. 

BTC  уже достаточно долго наторговывается под зоной и не исключено что можем увидеть локальную коррекцию 👀",5029,2,13,False,
trading_001k,a01k.traders,2868,2025-05-09 13:44:00+00:00,"**Одна из самых ценных вещей для нас — быть честными и открытыми с вами** 2️⃣

Все мы пришли на рынок с одной целью: стать стабильными трейдерами, учиться друг у друга и обмениваться ценной информацией.

Сегодня делимся личными мыслями одного из наших трейдеров  ☁️
**__Тема ответственности и внутренних переживаний за ту информацию, которую даем людям__**

✍️ Каждый день мы стараемся создавать контент, который, на наш взгляд, может помочь:

__🟠____ заработать деньги
____🟠____набраться опыта
____🟠____получить дополнительные знания__

И каждый пост — это большая ответственность перед тысячами людей.

✍️ Несмотря на то что я более 5 лет в рынке и считаю, что имею право писать экспертные мнения, которые могут принести пользу, — каждый раз внутри идёт борьба с самим собой, тот самый **""синдром самозванца""**

✍️ **""Что если я ошибся? Что если сетап не отработает? А вдруг мой опыт не релевантен?""** - уж не помню кому принадлежит эта фраза, но звучит она так:
**""Только дураки не сомневаются""**

✍️ И я не пытаюсь себя этим утешить, но сложно не согласиться с простой истиной: излишняя самоуверенность — удел идиота. Особенно когда речь идёт о рынке. 💀

✅ **А теперь к сути, ради чего вообще все эти мысли.**

Как я уже сказал, ответственность за информацию, которую мы даём, лежит на нас. И вот что я понял спустя время:

Ты перестаёшь переживать о том, что говоришь или чему обучаешь в соцсетях, чатах и личных сообщениях, только тогда, когда на 100% уверен в своих словах.

Мои результаты и сам факт того, что ""у меня это работает"", позволяют в любой момент отстоять свою точку зрения, а вам — получать практическую пользу.

Другое дело — как этим пользоваться. Каждый сам отвечает за свои действия на рынке, и худшее, что может сделать трейдер, — это попытаться переложить ответственность за свои неудачи на кого-то другого.

И да, в трейдинге всё то же самое: если ты переживаешь за свою сделку или чувствуешь страх открыть позицию, это говорит лишь об одном — ты не уверен в своей стратегии или ситуации, с которой работаешь.

А значит, нужно либо избегать таких сделок, либо бустить свои знания. 🎯",5039,12,31,True,
trading_001k,a01k.traders,2867,2025-05-09 09:36:25+00:00,"**Наиболее масштабное падение доминации с декабря** ❤️

Более **800млн** ликвидаций шортов за сутки и вылет ETH из сопротивления по 2100 - теперь уже можно констатировать факт полноценной смены тренда.

__Кстати, про это вчера говорили на __[**__Intraday Live__**](https://www.youtube.com/watch?v=6d-cHsITG_c&t=4446s)

Кроме эфира, реакцию на этот рост в первую очередь дали лоукапы __(преимущественно сектор AI и мемов)__.

Более тяжелые активы сейчас мало интересны, но скорее всего это дело времени и когда ликвидность с ETH начнет распределяться по рынку - то можем увидеть рост по остальным альтам.",4916,8,24,True,
trading_001k,a01k.traders,2863,2025-05-08 18:57:48+00:00,"**MEMEFI dump** 📉

Надеемся следили за ним, в Intraday ребята хорошо поработали 💀",5102,7,18,True,
trading_001k,a01k.traders,2862,2025-05-08 16:05:57+00:00,"**Начало уже через несколько минут, присоединяйтесь ****🔫**

https://youtube.com/live/6d-cHsITG_c?feature=share",4815,3,8,True,2861.0
trading_001k,a01k.traders,2861,2025-05-08 12:54:24+00:00,"**Отличия проп торговли от работы на личном счету ****💀****

**Сегодня, на **Intraday Live**, расскажем вам о тонкостях работы с пропами и раскроем основные различия от торговли собственного капитала.

Поговорим о принципах масштабирования и вещах, которые нужно знать перед покупкой аккаунта.

Будет интересно, всех ждем в 19:00 на нашем [**YouTube**](https://www.youtube.com/@a01k.traders/videos) канале 🔥",4267,7,15,True,
trading_001k,a01k.traders,2857,2025-05-08 10:04:27+00:00,"**Intraday insights** 📝

Делимся с вами несколькими торговыми ситуациями, за которыми сегодня следят наши менторы в комьюнити.

Если что-то отработаете - с вас сделка в чат 💀

__Но всегда помните о рисках.__",4868,1,10,True,
trading_001k,a01k.traders,2855,2025-05-08 08:08:02+00:00,"**Вот и доброе утро** - ETH вверх, доминация вниз 🔥",5169,8,30,True,
trading_001k,a01k.traders,2854,2025-05-07 19:35:07+00:00,"**Где-то мы такое уже видели** 💀

Завал в стакане по **ALCH**",5285,16,9,True,
trading_001k,a01k.traders,2851,2025-05-07 16:33:06+00:00,"**+ лайв аккаунт на 100k за 27 дней ****💀****

**Результат работы одного из наших менторов в **Intraday

**Работа с пропами это также про дисциплину, четкое следование рискам и стратегии

Так как ошибки которые может«простить» личный счет, на пропах зачастую критичны 🔘

Кстати, торговые ситуации с которыми он работает и результаты сделок можете найти в его ТГ канале, кому интересно - [подписывайтесь](https://t.me/kozyckiy) 🔫",4665,5,14,True,
trading_001k,a01k.traders,2850,2025-05-07 15:59:56+00:00,"В 21:00 очередной ФРС и скорее всего, ставки на сегодняшнем заседании оставят без изменений из-за неоднозначной ситуации в экономике. 

Так что главный фокус будет на Пресс-конференцию и спич Пауэлла.

**Инсайты в рамках экономических опросов:**

Несмотря на растущие риски для США, большинство экономистов ожидают только два снижения ставки ФРС - в сентябре и декабре.  

75% опрошенных прогнозируют рецессию или нулевой рост в течение года 🔘

__ФРС не будет снижать ставку минимум до сентября несмотря на то, что риски рецессии в США значительно возросли —  Bloomberg

Но в любом случае, стоит быть готовыми к волатильности и быть в это время у графиков __⚔️",4373,8,6,True,
trade,Trade Watcher,3827,2025-06-06 11:14:06+00:00,**Silver soars to highest price since February 2012**,643,10,7,True,
trade,Trade Watcher,3826,2025-06-06 09:46:35+00:00,**Tesla shares rise 4.9% premarket after reports that White House aides have scheduled a call with Elon Musk.**,2582,16,17,True,3821.0
trade,Trade Watcher,3825,2025-06-06 08:31:21+00:00,**Is the current thing a real movement — or just another psyop?**,3753,13,56,True,
trade,Trade Watcher,3824,2025-06-06 07:04:06+00:00,"**Central banks keep stacking gold.**

In April, they added a net 12 tonnes — the 23rd straight month of accumulation.

Top buyers included Poland, China, Turkey, and the Czech Republic.",4297,11,9,True,
trade,Trade Watcher,3823,2025-06-06 05:32:16+00:00,"**“Work 50 years, lose 20 to inflation.”**

The cost of money printing isn’t just numbers — it’s your time, your savings, your future.",4998,17,48,True,
trade,Trade Watcher,3821,2025-06-05 19:16:09+00:00,"**Tesla shares drop 15.5%**

Tesla stock is down 15.5% amid ongoing tensions between Elon Musk and Donald Trump.",8170,29,52,True,
trade,Trade Watcher,3820,2025-06-05 19:13:09+00:00,"❕ **Elon** **Musk** **on X: “Time to drop the really big bomb

Donald Trump is in the Epstein files. That is the real reason they have not been made public.

Have a nice day, DJT!”**",7747,37,34,False,3819.0
trade,Trade Watcher,3819,2025-06-05 18:59:16+00:00,"**Elon Musk has responded: ""Go ahead, make my day...""**",7443,15,25,False,3818.0
trade,Trade Watcher,3818,2025-06-05 18:40:34+00:00,**Trump says the easiest way to save money is to terminate Musk’s contract.**,7460,21,39,False,3813.0
trade,Trade Watcher,3817,2025-06-05 18:13:17+00:00,"**Elon Musk has asked: **

**""Is it time to create a new political party in America that actually represents the 80% in the middle?""**",7797,29,48,True,3815.0
trade,Trade Watcher,3816,2025-06-05 17:07:42+00:00,"**Tesla shares drop after Trump says he's ""very disappointed"" in Elon Musk.**",7588,28,63,True,3813.0
trade,Trade Watcher,3815,2025-06-05 16:48:36+00:00,"**Elon on X: “Without me, Trump would have lost the election.”**",6666,28,58,False,3813.0
trade,Trade Watcher,3814,2025-06-05 16:38:11+00:00,"**Musk responds to Trump criticism:** “Whatever.”

He adds: __“False — this bill was never shown to me even once.”__

Musk also weighed in on Congress: __“Either you get a big and ugly bill or a slim and beautiful bill.”__",6921,25,24,False,3813.0
trade,Trade Watcher,3813,2025-06-05 16:36:34+00:00,"**Trump: “Elon and I had a great relationship. I don’t know if we will anymore. I’m very disappointed in him — I helped him a lot.

He hasn’t said anything bad about me personally… but I’m sure that’ll be next.”**",6880,35,44,True,
trade,Trade Watcher,3812,2025-06-05 16:23:12+00:00,"**Carney and Trump are holding secret talks on trade and security, according to the U.S. envoy — Globe and Mail.**",6581,2,13,False,
trade,Trade Watcher,3811,2025-06-05 16:22:11+00:00,**Trump: Doesn’t think Russia and Ukraine will sign a deal.**,6553,2,22,False,
trade,Trade Watcher,3810,2025-06-05 14:50:31+00:00,**Trump after call with Xi Jinping**,7396,11,33,True,3808.0
trade,Trade Watcher,3809,2025-06-05 14:47:59+00:00,"**Xi and Trump agree to resume talks**

After a phone call, Xi Jinping and Donald Trump agreed to launch a new round of negotiations as soon as possible.

Both sides signaled a willingness to reduce tensions and restart dialogue.",6961,7,25,False,3808.0
trade,Trade Watcher,3808,2025-06-05 14:44:36+00:00,"**Xi Jinping after Trump call:**

The U.S. should lift its harmful measures against China.

Both nations must reduce misunderstandings and strengthen economic and trade cooperation.

The message came after a phone call with Donald Trump, signaling possible thawing in relations.",6887,9,19,True,
trade,Trade Watcher,3807,2025-06-05 14:32:11+00:00,"**Smart investors watch Rolexes, handbags, and Ferraris.  Not for the flex, but the signal.**

Luxury is where liquidity leaks first. When the wealthy stop spending, markets take note.

Right now the luxury index is up.

Keep your eyes open for any shifts.",6128,14,28,True,
trade,Trade Watcher,3806,2025-06-05 13:04:48+00:00,"**ECB cuts rates to 2.15%**

As expected, the European Central Bank lowered its key rate from 2.40% to 2.15%.
First rate cut since 2019 — signaling a potential shift in monetary policy.",6294,10,33,True,
trade,Trade Watcher,3805,2025-06-05 12:36:29+00:00,"**Someone just bet $1.2B on Bitcoin calls**

A trader bought a massive batch of BTC call options, paying $50M in premiums. These options give the right to buy BTC at specific prices on set dates — and they’re ultra-bullish:

• $112K–$120K strikes for July 25 (3,750 BTC total)
• $115K & $140K strikes for Sept. 26 (7,600 BTC total)

Is this a bet on $120K BTC by late July — and $140K by September?",6309,18,32,True,
trade,Trade Watcher,3804,2025-06-05 11:32:11+00:00,"**The US just bought $10B of its own debt.

That’s a new record.**",6981,23,36,True,
trade,Trade Watcher,3803,2025-06-05 10:02:06+00:00,"**President Trump calls for scrapping the debt ceiling**

Trump says he now agrees with Sen.

If approved, Congress would no longer vote to raise the borrowing cap — removing one of Washington’s biggest fiscal pressure points.",7386,17,28,True,
trade,Trade Watcher,3802,2025-06-05 08:32:07+00:00,"**The U.S. housing market just hit a major imbalance:
**
In April, there were **33.7% more sellers than buyers** — the biggest gap since records began in 2013.

Listings hit a 4-year high, while buyer numbers dropped to a 4-year low.

A year ago, the gap was just 6.5%.

**Home price cuts could be next.**",7552,24,29,True,
trade,Trade Watcher,3801,2025-06-05 07:03:06+00:00,"**Central Banks Quietly Hoard Gold**

Bloomberg reports that central banks are buying nearly 4x more gold than publicly disclosed.

A silent gold rush is unfolding before our eyes.",7793,25,35,True,
trade,Trade Watcher,3800,2025-06-05 05:32:06+00:00,"**U.S. Dollar weakens**

The dollar is down nearly 9% year-to-date — one of its steepest drops in recent memory.",8158,20,32,True,
trade,Trade Watcher,3799,2025-06-04 18:51:06+00:00,**Auction Market Theory simplified**,9372,43,34,True,
trade,Trade Watcher,3798,2025-06-04 17:24:27+00:00,"**Confidence isn’t winning every trade, it’s knowing losses are part of the game and not losing confidence once they occur**",9315,20,62,False,
trade,Trade Watcher,3797,2025-06-04 15:49:21+00:00,"**Man breaks into Mar-a-Lago to ‘marry Trump’s granddaughter’ and preach the Gospel**

A 23-year-old Texas man was arrested after trespassing on Donald Trump’s Mar-a-Lago estate, telling police he came to “marry Kai” — Trump’s 18-year-old granddaughter — and “preach the Gospel” to the former president, according to NBC News.",9785,15,64,True,
trade,Trade Watcher,3796,2025-06-04 14:03:49+00:00,"**Sugar hits 4-year low**

Sugar prices have dropped to their lowest level since 2020, reflecting shifting global supply and demand dynamics.",9526,17,27,True,
trade,Trade Watcher,3795,2025-06-04 12:36:32+00:00,**Trump is once again pressuring Powell**,9879,19,49,True,3770.0
trade,Trade Watcher,3794,2025-06-04 11:34:48+00:00,"**Stocks would plunge 10% and the U.S. Dollar would fall 5% if the foreign tax provision, known as Section 899, passes Congress, warns Allianz SE**",10039,25,29,True,
trade,Trade Watcher,3793,2025-06-04 10:03:44+00:00,"**Trump praises Xi — but calls him “tough” and “extremely hard to negotiate with”**

Hints at rocky U.S.–China trade talks ahead of Friday’s face-to-face.",9644,9,41,True,
trade,Trade Watcher,3792,2025-06-04 08:32:57+00:00,"**The odds of the US entering a recession in 2025 are now down to 28%**

This marks the lowest chance of a recession starting this year since February 28th.

Markets are buying into trade deal news.",10175,15,30,True,
trade,Trade Watcher,3791,2025-06-04 07:02:58+00:00,"**Elon Musk Slams Trump’s “Big, Beautiful Bill”**

“I’m sorry, but I just can’t stand it anymore,” Musk posted, calling the bill a “massive, outrageous, pork-filled Congressional spending bill” and a “disgusting abomination.”

The billionaire’s harsh words signal growing frustration with government spending — even when it comes from Trump.",9807,17,42,True,
trade,Trade Watcher,3790,2025-06-04 05:32:36+00:00,"**Hedge Funds Cut Exposure to the Magnificent 7 to 5-Year Lows**

Institutional investors are pulling back from the biggest tech names — Apple, Microsoft, Nvidia, Amazon, Meta, Google, and Tesla — reducing their positions to the lowest levels in at least five years.

A major rotation underway or just hedging before the next move?",9470,24,23,True,
trade,Trade Watcher,3789,2025-06-03 17:56:41+00:00,"**Trump will sign an executive order today to double tariffs on steel and aluminum.

The signing was initially scheduled for tomorrow.**",10412,21,47,True,
trade,Trade Watcher,3788,2025-06-03 15:56:16+00:00,**Trump to hold talks with Xi Jinping on Friday.**,11055,17,42,True,3787.0
trade,Trade Watcher,3787,2025-06-03 15:07:10+00:00,"**China’s Foreign Minister met with the U.S. Ambassador and expressed hope that he would help promote healthy, stable, and sustainable bilateral relations.**",10721,10,38,True,
trade,Trade Watcher,3786,2025-06-03 14:03:43+00:00,"**JOLTS Job Openings:**
 • Actual: **7.391M**
 • Forecast: **7.1M**
 • Previous: **7.192M**

Labor market remains tight, with openings exceeding expectations.",10750,13,28,True,
trade,Trade Watcher,3784,2025-06-03 11:28:23+00:00,"**Robert Kiyosaki, author of __Rich Dad Poor Dad__, warns that the greatest stock market crash in history could hit this summer.**

He cites excessive debt, geopolitical tensions, and overvalued markets as key triggers — and urges investors to seek shelter in gold, silver, and Bitcoin.",10131,42,61,True,
trade,Trade Watcher,3783,2025-06-03 10:07:54+00:00,"**Foreign inflows to U.S. stocks are on pace to hit $138 billion in 2025 — the second-highest annual total in history.**

Global investors are betting big on American equities despite rising macro uncertainty.",10025,22,21,True,
trade,Trade Watcher,3782,2025-06-03 08:32:44+00:00,"**This is not Apple, Tesla or even Nvidia. 

It’s the US National Debt**",9573,30,77,True,
trade,Trade Watcher,3781,2025-06-03 07:04:06+00:00,"**US trade deficit shrinks sharply**

In April, the US goods trade deficit fell to $87.6B — the smallest since September.

Imports dropped by a record $68.4B amid new tariffs, while exports hit an all-time high at $188.5B.

A sharp turnaround from March, when companies rushed to import goods ahead of expected tariff hikes.",9863,19,28,True,
trade,Trade Watcher,3780,2025-06-03 05:33:07+00:00,"**Neuralink raises $650M**

The company closed its Series E round with backing from ARK Invest, Sequoia Capital, and Founders Fund.

The funds will support brain-computer interface development, helping people with speech, vision, or mobility impairments control devices with their thoughts.",9619,14,37,True,
